,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
lipupäev,-0.926300585269928,0.9965891452688842,4,15,8.108500480651855,13.552459716796875,46
okupeeris,-0.9246506690979004,0.9964692493824436,2,11,5.452947616577148,10.812763214111328,25
teekaart,-0.9181590676307678,0.9965689316675032,1,21,9.282113075256348,9.43545913696289,31
sõitis,-0.9163036942481996,0.996230652474309,0,10,6.0808491706848145,8.367376327514648,103
kokk,-0.9133732914924622,0.996315149605259,9,-1,8.027225494384766,7.702278137207031,1396
hüpata,-0.9123108983039856,0.9957855235673096,5,4,3.943135976791382,9.989357948303223,45
ründa,-0.911440908908844,0.995757584230926,15,4,4.429563045501709,10.35381031036377,26
veebileht,-0.9092532396316528,0.9961178959307464,4,17,9.053319931030273,13.146708488464355,26
usk,-0.9087585210800172,0.9957150402143604,12,-1,6.6173319816589355,11.876898765563965,262
režiimiga,-0.9085289239883424,0.9956872214393164,10,2,12.247026443481445,11.26221752166748,27
sõida,-0.9077720046043396,0.9960457534188824,5,4,6.100873947143555,8.390481948852539,107
luubiga,-0.9074718952178956,0.9957947045332184,10,2,12.295011520385742,11.40781021118164,20
ringtee,-0.9066014885902404,0.9959827085612578,0,-1,8.55321216583252,9.66674518585205,26
kutsung,-0.9057050943374634,0.995980919010746,2,-1,5.747726917266846,9.95276165008545,21
kana,-0.9054186344146729,0.996365134229083,9,5,10.521968841552734,9.404397964477539,77
sinagi,-0.90424782037735,0.9960023804585592,4,5,9.916979789733887,9.551493644714355,26
lõpus,-0.902544379234314,0.9960462538043044,1,-1,8.298236846923828,13.049446105957031,2247
jõuluvana,-0.9019131660461426,0.9956466775739028,4,5,10.390475273132324,9.516273498535156,186
nägemus,-0.9000774621963501,0.9956217710039822,12,28,7.6219916343688965,11.258291244506836,320
summana,-0.8996574878692627,0.994978044535606,0,18,10.305685997009277,10.99367904663086,46
pagana,-0.8994156122207642,0.99536487311567,3,5,10.520828247070312,9.494071960449219,32
ürita,-0.8985691666603088,0.9954797264068967,4,4,5.694282531738281,10.55638313293457,28
uhkelt,-0.8983924984931946,0.9953544644324612,4,6,10.02496337890625,13.399195671081543,101
režiim,-0.8980013132095337,0.9955350478364318,1,-1,9.116650581359863,10.268634796142578,84
arvake,-0.8967953324317932,0.9957377859588076,4,8,4.83231258392334,10.493098258972168,20
angela,-0.896668016910553,0.9956368754996788,4,20,7.437116622924805,7.9952239990234375,58
rita,-0.8964866995811462,0.995548421280911,5,4,4.526388168334961,9.917716979980469,26
kuulata,-0.896049439907074,0.9957188687072036,15,4,4.436037540435791,8.675069808959961,1477
sõela,-0.8960141539573669,0.9956104641673228,4,-1,6.779051303863525,8.521804809570312,26
trapido,-0.8940382599830627,0.9953437210745476,4,26,8.501973152160645,7.890054702758789,58
lauda,-0.8917513489723206,0.9952888080119874,5,4,3.771045684814453,10.696224212646484,82
lennuk,-0.8913009762763977,0.995353331025827,0,23,7.498897075653076,9.236800193786621,90
savisaart,-0.8902550935745239,0.995239713514839,8,30,8.938170433044434,8.143884658813477,28
räpakalt,-0.8841421604156494,0.9949131411829296,4,6,10.264549255371094,13.618093490600586,22
pildilt,-0.8837765455245972,0.9952727242476238,4,6,9.785579681396484,12.989669799804688,20
omapära,-0.8833747506141663,0.9951363912424048,19,21,7.729339122772217,10.229251861572266,71
näidetena,-0.8827915191650391,0.9950109414175812,3,5,10.673123359680176,9.849063873291016,22
paketina,-0.8825793266296387,0.9951344198429124,3,5,8.501646041870117,11.63124942779541,41
lennuki,-0.8803972601890564,0.9941996961229016,0,23,7.48547887802124,9.146485328674316,90
panen,-0.879603385925293,0.9950079230659904,18,-1,6.19221305847168,9.662725448608398,5249
küna,-0.8794754147529602,0.994826289165826,4,5,10.596386909484863,9.482787132263184,23
loba,-0.8784524202346802,0.9944282792102362,4,-1,8.632983207702637,10.092560768127441,20
panek,-0.8782680630683899,0.9947364493336708,18,-1,6.313361644744873,9.8190279006958,30
toompealt,-0.8766338229179382,0.9942332133509956,2,6,9.993070602416992,12.96845817565918,27
sõidan,-0.8742595314979553,0.9950074169801908,6,3,5.672555923461914,8.35814094543457,72
tollal,-0.8732888698577881,0.9941702357668876,17,19,9.552145957946777,11.901287078857422,476
hävitada,-0.8714465498924255,0.9946531890898092,5,4,3.973693609237671,10.494020462036133,157
pildiga,-0.8706244230270386,0.9950274429849892,10,2,12.487754821777344,11.453371047973633,22
äriplaan,-0.8695350885391235,0.99418264796557,1,28,8.126236915588379,11.142688751220703,59
reiting,-0.8689470291137695,0.993953130622555,1,24,8.64012622833252,10.718889236450195,71
rünnata,-0.8686782121658325,0.9942806615174876,15,4,4.204699516296387,10.330704689025879,85
kalm,-0.8685138821601868,0.9944900860283606,9,26,8.067105293273926,8.3036527633667,21
käendus,-0.8677253127098083,0.9945863903668668,7,28,7.547486782073975,11.024288177490234,32
ajakiri,-0.8675918579101562,0.9949266381160112,1,-1,8.926741600036621,12.719006538391113,22
saatekiri,-0.8659766316413879,0.9938922080401056,4,28,8.986443519592285,12.505598068237305,21
loot,-0.8630891442298889,0.9936496207972052,1,-1,7.525387763977051,12.296468734741211,28
reserve,-0.8629286289215088,0.9931669295470624,0,18,10.091465950012207,10.631600379943848,455
maa,-0.8624793887138367,0.9936731469515138,16,23,7.7139739990234375,9.584492683410645,2452
kiri,-0.8623394966125488,0.9936969474077691,12,28,8.943720817565918,12.566732406616211,576
hoia,-0.8608826994895935,0.9940414805188862,2,4,4.945669651031494,9.01894760131836,149
pane,-0.8606305122375488,0.9947006109326934,18,-1,6.199542045593262,9.691988945007324,487
pind,-0.8589183688163757,0.993941364741834,7,-1,7.849746227264404,9.814992904663086,36
jälgin,-0.8583606481552124,0.9938998432181932,6,3,4.748125076293945,8.462601661682129,56
seisa,-0.8581778407096863,0.9931335019111291,1,-1,5.707452774047852,8.52908992767334,106
äri,-0.8578736186027527,0.994316800350184,0,23,8.829607009887695,11.678370475769043,423
porgand,-0.8577346801757812,0.9939613179925074,1,25,8.45557689666748,9.850850105285645,35
loosungi,-0.8575001358985901,0.994338302274554,4,-1,9.172797203063965,11.100913047790527,53
edulugu,-0.8556169271469116,0.9933458702921945,1,24,8.139982223510742,10.534379959106445,119
kasum,-0.8543784618377686,0.9936238057838144,7,18,10.019347190856934,11.0888090133667,231
korpus,-0.8528075218200684,0.9933121059869616,1,-1,7.00593900680542,11.364551544189453,21
mängis,-0.8528029918670654,0.993689613407998,2,10,4.762864112854004,11.053499221801758,47
meelis,-0.8516604900360107,0.9926172874917576,9,-1,8.09118938446045,11.98974609375,346
savtšenko,-0.8505369424819946,0.993131048653986,19,30,8.58291244506836,8.006041526794434,34
abipakett,-0.850347638130188,0.9931564846530446,1,-1,8.462665557861328,11.545930862426758,39
toompeal,-0.8490472435951233,0.9927181240029594,2,-1,9.985993385314941,12.71059799194336,170
malta,-0.8484853506088257,0.9932580638257904,5,4,4.010797023773193,10.105575561523438,111
pildis,-0.8474051356315613,0.9927452742143764,3,10,8.631121635437012,12.40056037902832,175
usalda,-0.8443601727485657,0.9931184641296836,15,4,4.654086112976074,10.067347526550293,256
surus,-0.8435011506080627,0.9925512285150452,12,28,6.722454071044922,11.302103996276855,44
kaldal,-0.8433497548103333,0.9924906372673156,9,19,7.901805877685547,8.217391967773438,63
laevu,-0.8417595624923706,0.9927973299397792,0,23,7.3172383308410645,9.28353500366211,190
limiit,-0.8400427103042603,0.9924404530974325,1,-1,8.724281311035156,9.472909927368164,36
hüpotees,-0.839982271194458,0.993235238397195,4,-1,9.2230806350708,9.631379127502441,41
juhtkond,-0.8393814563751221,0.9930208580668156,9,16,9.65245246887207,9.099324226379395,303
riba,-0.8385950922966003,0.9929555027805916,4,23,8.359724044799805,9.659153938293457,23
trahve,-0.8345894813537598,0.9927375220202388,4,-1,7.024653911590576,9.423829078674316,118
rahakotiga,-0.8338673114776611,0.9929696094103072,10,2,10.709136962890625,11.021341323852539,22
hingel,-0.8337079882621765,0.9924958010443982,1,-1,9.732391357421875,11.76230239868164,25
id-kaardiga,-0.8332844376564026,0.9922569897690088,10,2,12.345850944519043,11.004981994628906,70
pilguga,-0.8321159482002258,0.9922855734005444,10,2,12.43861198425293,11.512141227722168,262
macron,-0.8317803740501404,0.9923842354981632,1,-1,8.335847854614258,10.481289863586426,34
torm,-0.8312705159187317,0.9926140438541364,9,32,7.160593509674072,10.49453067779541,105
annely,-0.8309719562530518,0.9918458746190114,8,-1,7.561046600341797,7.900691032409668,469
pilgu,-0.8304113745689392,0.9924811960269652,4,-1,9.166152000427246,11.329732894897461,124
katla,-0.8288669586181641,0.9925547417393756,0,23,7.516526222229004,9.521431922912598,24
peegel,-0.8287865519523621,0.9927574155010817,4,28,9.687386512756348,11.813281059265137,29
pumbata,-0.8287041187286377,0.9927008065625824,5,4,3.8649649620056152,10.05667495727539,24
platvorme,-0.8285720944404602,0.9925227598734148,4,9,6.839594841003418,9.924881935119629,33
näoga,-0.8283488750457764,0.9917733539085992,10,2,12.349627494812012,11.611227989196777,172
lipp,-0.8279786705970764,0.9919242008035412,16,20,7.970653057098389,9.161125183105469,168
mäluga,-0.8279203176498413,0.9919402114909784,10,2,12.422099113464355,11.45232105255127,21
hullumeelsus,-0.8274964690208435,0.9928801340007553,4,28,6.915358543395996,11.6681547164917,27
juhtroll,-0.8259990811347961,0.9914061956697092,1,12,9.828441619873047,8.834712028503418,20
oota,-0.8247777819633484,0.9919343759057732,5,4,4.1821489334106445,10.154767036437988,153
rumm,-0.8243318200111389,0.9923308784025958,19,-1,8.28597640991211,8.493522644042969,44
idee,-0.8240159153938293,0.991099793037966,7,28,8.571395874023438,11.096166610717773,1620
lõigata,-0.8220418691635132,0.9919218766449136,5,4,3.6909196376800537,10.201532363891602,112
juua,-0.820419430732727,0.9914464935901932,5,4,3.8298449516296387,10.564004898071289,96
portugal,-0.8200197219848633,0.9921844979416968,17,19,8.945786476135254,11.737698554992676,116
ajaleht,-0.8196949362754822,0.9917199967809432,1,14,8.907084465026855,13.198333740234375,98
rahaga,-0.8191902041435242,0.9918155862449872,13,2,10.679113388061523,11.018416404724121,1168
uhke,-0.8188890814781189,0.9913526518844654,19,6,6.247165203094482,11.84217357635498,316
tunne,-0.8186532855033875,0.9903996582883368,12,8,5.684709548950195,9.636473655700684,1522
nimekirjaga,-0.8182230591773987,0.9917256615965412,10,2,11.847837448120117,10.702229499816895,36
1990,-0.8174723386764526,0.990930219553721,11,1,-4.821164608001709,8.701859474182129,53
vaata,-0.8168308138847351,0.9914270818061404,5,4,3.935659646987915,10.029687881469727,507
külgi,-0.816027820110321,0.9913281182989132,4,9,6.565232276916504,9.989720344543457,72
laudadelt,-0.8141937255859375,0.991198288807334,4,6,9.8936185836792,12.954744338989258,26
süüdistab,-0.8137695789337158,0.991113894896022,2,11,5.281015396118164,10.70511245727539,49
michal,-0.8124625086784363,0.9910900209389668,8,30,8.30185604095459,7.764363765716553,596
kotis,-0.8112695813179016,0.9909253583208724,3,10,8.239275932312012,12.304158210754395,51
masin,-0.8110178112983704,0.9902752158395332,6,3,5.197907447814941,8.302690505981445,78
lippmaa,-0.8099920153617859,0.9914235603623068,4,20,8.036314010620117,9.170538902282715,22
paketiga,-0.8097346425056458,0.99072344850124,10,2,11.968719482421875,11.402443885803223,69
tung,-0.8092774748802185,0.9909279438703352,12,-1,7.483346939086914,12.78600025177002,28
rünnak,-0.8091716766357422,0.990758446266986,1,-1,5.6378631591796875,11.05673599243164,103
lippu,-0.8090800642967224,0.9910944430877228,4,20,7.991827964782715,9.162324905395508,110
väeosa,-0.8090397119522095,0.9908278183631668,0,21,8.127850532531738,10.307648658752441,21
mänd,-0.8058407306671143,0.9913609298901452,9,-1,8.041991233825684,9.953475952148438,58
sahtlis,-0.8047754764556885,0.9909537522624728,3,10,8.362933158874512,12.314972877502441,63
peakontor,-0.8042575716972351,0.9911997947109668,1,21,9.27721118927002,8.920028686523438,24
hoogsalt,-0.8041567206382751,0.9897919478083658,4,6,10.207795143127441,13.61343765258789,83
rõõmus,-0.8034054040908813,0.9905808900217974,1,28,6.323232173919678,11.907785415649414,116
kõnepruugis,-0.8020976185798645,0.9904577516913856,19,7,11.175094604492188,12.439488410949707,22
näida,-0.8016183376312256,0.9906899526746864,5,4,4.477772235870361,10.75056266784668,39
ettekanne,-0.8016104102134705,0.9905855748120328,12,7,10.893998146057129,12.212566375732422,1220
esindus,-0.7999874949455261,0.989809932313814,9,16,10.095990180969238,9.087696075439453,106
usuga,-0.799901008605957,0.989187729459744,13,2,12.412615776062012,11.54488754272461,20
lennukit,-0.7984898686408997,0.9902121123223998,0,23,7.472775936126709,9.215781211853027,30
sunnita,-0.7983416318893433,0.9901589575832128,15,4,4.658308982849121,9.801543235778809,27
meelsus,-0.7981186509132385,0.9897676034190864,12,28,7.0439372062683105,11.831390380859375,52
külvata,-0.7974527478218079,0.9895599861418132,5,4,3.936333417892456,10.178112983703613,69
fond,-0.7970147132873535,0.9897834242845206,7,28,8.796911239624023,10.80336856842041,395
latt,-0.7954145073890686,0.9899091544868528,1,-1,6.696795463562012,10.784804344177246,51
liberaal,-0.7952322363853455,0.9897723804345224,1,-1,9.082880973815918,10.483952522277832,30
usinalt,-0.794906735420227,0.9894403665679314,4,6,10.176629066467285,13.551801681518555,66
kanne,-0.7947308421134949,0.9894707667164122,9,-1,7.38077449798584,8.123762130737305,39
poolaga,-0.7946301102638245,0.989365995935388,10,2,12.350433349609375,11.277259826660156,57
elagu,-0.7938309907913208,0.9899504996827616,4,-1,6.387499809265137,8.630541801452637,73
tosin,-0.7937102913856506,0.9890755989610684,6,3,5.224667072296143,8.29291820526123,23
püüdlus,-0.7931336760520935,0.9901808050190316,1,-1,6.227638244628906,10.91983413696289,22
nägi,-0.7914974093437195,0.9896486769232816,2,11,5.700980186462402,10.29856014251709,563
ketis,-0.7912063002586365,0.9889120329170458,3,10,8.27452564239502,12.352696418762207,38
idanaabriga,-0.7908588647842407,0.9902028909590912,10,2,12.345085144042969,10.991798400878906,31
lagi,-0.7905787229537964,0.989156373530797,0,-1,6.029053688049316,10.740880966186523,230
sõdida,-0.7903772592544556,0.9889770270156724,5,4,3.850475788116455,10.521782875061035,24
mee,-0.7893322110176086,0.9889465686086264,7,-1,7.848431587219238,11.614795684814453,20
retoorika,-0.7890251874923706,0.989069949147964,4,-1,9.234199523925781,11.025331497192383,244
mäda,-0.788750946521759,0.9902424492468154,5,4,3.8004956245422363,10.646831512451172,52
kirves,-0.7883108854293823,0.989137176430153,4,-1,8.272648811340332,12.456418991088867,25
nõrkus,-0.7868287563323975,0.9898096674661792,1,28,6.751459121704102,11.47929573059082,58
ringiga,-0.7854148745536804,0.9892586140864822,10,2,12.426112174987793,11.237737655639648,67
skandaal,-0.7853646278381348,0.989298539916743,1,24,9.014328956604004,11.795517921447754,88
kaljurand,-0.7852917313575745,0.9885169616117068,9,29,8.248472213745117,8.214302062988281,80
asu,-0.7851252555847168,0.988363656464014,16,-1,8.84447193145752,8.834500312805176,115
tuult,-0.7845706939697266,0.9889651653792532,0,6,10.081781387329102,13.154983520507812,95
suveräänne,-0.7844260334968567,0.9887728516237428,4,-1,7.466741561889648,11.815987586975098,124
holland,-0.7836422324180603,0.9884120024336764,1,-1,8.82205867767334,11.123282432556152,108
kranich,-0.7825910449028015,0.988572764188401,8,-1,8.586936950683594,7.903169631958008,110
pioneer,-0.7818830013275146,0.989133474196378,1,-1,8.5264892578125,8.597253799438477,25
rehkendus,-0.7817673683166504,0.9879909029427442,1,28,7.709221839904785,11.18381404876709,41
real,-0.7814474701881409,0.9880878500915152,17,19,9.764668464660645,12.268040657043457,129
usaldan,-0.7812992930412292,0.9866957598552232,6,3,5.04332971572876,9.214006423950195,164
summaga,-0.7808155417442322,0.9882451191398364,13,2,10.84195613861084,11.021533012390137,143
programm,-0.7802908420562744,0.988210418309194,1,28,8.422521591186523,11.082656860351562,1056
portfelli,-0.7800216674804688,0.9886609472276304,3,-1,8.844216346740723,12.013337135314941,106
liberaalina,-0.7799720168113708,0.990272890080074,3,5,10.402273178100586,9.576844215393066,20
kalvi,-0.7793533802032471,0.988147816756732,9,26,8.032562255859375,8.253412246704102,819
tulubaas,-0.7790619134902954,0.9884811474490016,0,18,10.0158109664917,11.065160751342773,428
suveräänsus,-0.7784432172775269,0.987592109887654,1,-1,7.324704170227051,11.825448989868164,102
päästa,-0.7782111763954163,0.9873332497747772,5,4,4.26572322845459,10.022995948791504,318
retoorikat,-0.7780630588531494,0.9886213073747844,4,9,9.338604927062988,11.027177810668945,117
uskuda,-0.7777406573295593,0.9896132022395356,5,4,3.97902250289917,10.648825645446777,475
visata,-0.7775977849960327,0.9873886534216608,5,4,3.8287606239318848,10.02708911895752,175
reform,-0.7773310542106628,0.9887636058531274,1,28,7.409282207489014,10.287426948547363,1096
intress,-0.7772411108016968,0.9885350542844238,0,18,10.1356840133667,11.078105926513672,79
aadressil,-0.7769071459770203,0.988507203065687,17,19,9.924210548400879,12.251429557800293,204
debatt,-0.7767747640609741,0.98846327598242,1,28,7.429778575897217,12.167909622192383,1185
tuul,-0.7755264639854431,0.9879023268568758,17,19,10.008082389831543,12.234933853149414,101
tornis,-0.7753459215164185,0.9874147439081008,3,10,8.295580863952637,12.383965492248535,33
hind,-0.7751747369766235,0.9882442925674796,7,18,7.806634902954102,9.680057525634766,3557
motiive,-0.7747957110404968,0.9892099724747913,4,9,6.7908034324646,9.728978157043457,54
nägin,-0.7747656106948853,0.98861859074122,6,3,5.095457077026367,8.389062881469727,437
efekt,-0.7744381427764893,0.9886672197837196,7,18,7.6053056716918945,10.64665412902832,173
tsükkel,-0.7735196352005005,0.987521189252132,4,19,9.744467735290527,11.974306106567383,39
maffia,-0.7734453678131104,0.9874643642364632,4,-1,7.755926132202148,10.214442253112793,27
solvata,-0.7732188105583191,0.9875114641316832,15,4,4.202173709869385,10.18056583404541,63
reis,-0.7723985910415649,0.9871386674339804,7,-1,8.281380653381348,11.793457984924316,30
rindejoont,-0.7723819017410278,0.9882229378326016,4,-1,8.524617195129395,10.299203872680664,34
loov,-0.7707384824752808,0.9875822715596444,1,-1,7.438359260559082,12.201409339904785,50
ülekanne,-0.7696148157119751,0.9881967347980876,1,28,7.258953094482422,8.131708145141602,37
airiga,-0.7694878578186035,0.987826393743908,13,2,12.502713203430176,11.292076110839844,27
kuulake,-0.7691574692726135,0.9878948781227896,2,3,4.457308769226074,8.629820823669434,111
käskkiri,-0.7689841985702515,0.9869122966568916,1,28,9.096475601196289,12.591093063354492,31
cell,-0.7680434584617615,0.9870483521359592,0,21,7.889155387878418,12.03752613067627,27
režiimi,-0.7678913474082947,0.9876198095090692,1,-1,9.247017860412598,10.176600456237793,173
maaga,-0.7675985097885132,0.9870541346367494,13,2,12.471114158630371,11.128853797912598,57
eduloo,-0.7673761248588562,0.9880213242105264,3,-1,8.450913429260254,10.258078575134277,32
juhtnööre,-0.7673545479774475,0.9873912264880492,4,12,10.106459617614746,8.601816177368164,31
armee,-0.7667990326881409,0.986816546538798,1,-1,8.097113609313965,10.46215534210205,98
heina,-0.7667544484138489,0.9877872669418812,3,5,10.600698471069336,9.331026077270508,25
rahakotis,-0.7661383748054504,0.9876197023979506,3,18,10.19821834564209,10.96745777130127,42
poola,-0.7661317586898804,0.9867134266122484,1,20,8.935946464538574,11.12539005279541,806
momentaanselt,-0.7644830942153931,0.9863854466804112,4,-1,7.399160861968994,10.420641899108887,54
äriga,-0.7643483281135559,0.9867214436042288,13,2,12.36025333404541,11.189205169677734,43
käitus,-0.7641655206680298,0.9867113444378584,12,28,6.8223114013671875,12.076814651489258,119
admiral,-0.7636865377426147,0.9881296226849612,4,19,9.635689735412598,11.870573043823242,27
käidi,-0.7635588049888611,0.9864989033487988,2,-1,6.592832088470459,12.6654691696167,144
pärand,-0.7633022665977478,0.9862712518360932,1,-1,7.817576885223389,10.217110633850098,78
ükskord,-0.7632045745849609,0.9865740759347372,19,-1,7.8916425704956055,11.22323226928711,489
pealtnäha,-0.7630577087402344,0.9867541673956224,19,4,11.5718994140625,11.901268005371094,64
1994,-0.7630226612091064,0.9871311850950498,11,1,-4.8825273513793945,8.64065933227539,40
näo,-0.7629845142364502,0.9874165131664506,2,-1,11.609442710876465,11.666138648986816,180
mäletada,-0.7624576687812805,0.9873958972687908,5,4,3.9190609455108643,10.604167938232422,20
kvoot,-0.7618495225906372,0.9861745572074768,0,18,9.377541542053223,10.527859687805176,129
pidupäev,-0.7613689303398132,0.9876059778879938,4,15,8.09183120727539,13.563457489013672,22
kongress,-0.7612302303314209,0.987187699634376,9,-1,9.019511222839355,10.134278297424316,83
kaarel,-0.7606022953987122,0.9867619442512172,9,19,9.637474060058594,11.89217758178711,46
akent,-0.7600339651107788,0.9874504984844804,1,-1,7.781972408294678,10.38286018371582,24
avaldus,-0.7598294615745544,0.9864812547518492,12,28,7.25800895690918,11.511283874511719,571
tempel,-0.7594228386878967,0.9851683251578204,17,19,9.849653244018555,11.529544830322266,37
hingata,-0.7589636445045471,0.9865501107540626,5,4,3.820460081100464,10.154297828674316,29
äris,-0.757851779460907,0.9855180443386384,3,10,8.406983375549316,12.270586013793945,39
portaal,-0.7572968602180481,0.986750784570445,1,-1,9.004510879516602,12.027772903442383,36
pankur,-0.7572153806686401,0.9865434188856628,0,21,7.0580058097839355,9.54401969909668,20
laenurahaga,-0.7570480704307556,0.9860097984073584,10,2,10.592827796936035,11.043457984924316,40
ajalehe,-0.7567705512046814,0.9862380290283416,1,14,8.936380386352539,13.192471504211426,86
rünne,-0.7567423582077026,0.986735012547376,1,-1,5.815186977386475,11.18421745300293,34
tempokalt,-0.7560255527496338,0.9863222864726342,4,6,10.272500038146973,13.465278625488281,80
fänn,-0.7545710802078247,0.9856259369001574,19,-1,6.500790119171143,11.42333984375,46
kadriorus,-0.7544037699699402,0.9858376963973682,1,-1,7.896718502044678,8.343935012817383,33
kraapida,-0.7543760538101196,0.9853877437576288,5,4,3.7091283798217773,10.428153991699219,25
1990.,-0.7542099356651306,0.9858023397486846,11,1,-4.852154731750488,8.67074966430664,559
hurraaga,-0.7538182139396667,0.9845607855893136,10,2,12.4520845413208,11.446928977966309,29
veebilehel,-0.7537447214126587,0.9860735664215128,4,17,9.135562896728516,13.115005493164062,137
sõnumina,-0.7527632117271423,0.9861624744531238,3,5,10.813051223754883,9.874460220336914,31
hotell,-0.7526262998580933,0.9859628350073169,0,21,7.9589080810546875,12.034819602966309,34
ükspäev,-0.7525436878204346,0.9865144479739552,4,15,8.074448585510254,13.551440238952637,27
õnnestus,-0.7516956925392151,0.9856353953724112,1,28,6.582546710968018,11.10949993133545,338
luksus,-0.7515507340431213,0.9856909500184317,7,28,7.312026023864746,11.369937896728516,41
pühapäeval,-0.751520037651062,0.985959713504243,17,19,8.370007514953613,13.390233039855957,125
võimul,-0.7507789731025696,0.9859013012942404,1,-1,9.374475479125977,10.138201713562012,537
ideel,-0.7502305507659912,0.9848311977814594,9,-1,9.307049751281738,11.343364715576172,21
paki,-0.7501984238624573,0.9859496370329224,0,-1,8.266888618469238,11.639620780944824,40
masu,-0.7491694688796997,0.9849209735266848,0,-1,7.568716049194336,9.96251106262207,128
asukoht,-0.7488850951194763,0.9849009902766692,7,-1,7.6222991943359375,11.028909683227539,184
käepikendus,-0.7487736344337463,0.9855119461831224,1,28,7.328395843505859,11.116353988647461,27
loll,-0.7486031651496887,0.9864305417565692,1,-1,6.840008735656738,11.712562561035156,153
osana,-0.7477110028266907,0.9856847931774704,3,5,10.637463569641113,9.672720909118652,245
ettekujutus,-0.7476328015327454,0.985144156344382,1,28,7.6708903312683105,11.315693855285645,237
tõmban,-0.7476039528846741,0.9849808231220512,6,3,5.094195365905762,8.723345756530762,25
kattai,-0.7467514276504517,0.9853365353887336,4,-1,6.457862854003906,10.477127075195312,20
polnudki,-0.7466977834701538,0.9848173173784738,19,4,5.10264253616333,10.139330863952637,39
progress,-0.7459388375282288,0.9856745122415922,1,28,8.328572273254395,10.986184120178223,35
dividend,-0.7456611394882202,0.9844179903010496,0,18,10.19499397277832,11.015027046203613,24
kanta,-0.7452780604362488,0.9857196662231388,15,4,4.4377665519714355,9.720378875732422,40
omahind,-0.745263934135437,0.9840987966910616,0,18,7.864974021911621,9.756678581237793,38
kirjutasin,-0.7449076771736145,0.9842740161193936,6,3,5.050957679748535,8.564173698425293,144
üllatusena,-0.7429976463317871,0.9846057949566928,4,5,10.595471382141113,9.794026374816895,160
veebilehe,-0.7425193190574646,0.985300556912854,4,17,9.070721626281738,13.185051918029785,55
mask,-0.7423359751701355,0.9850738113477692,1,33,7.511898517608643,10.216575622558594,64
õudus,-0.7417259812355042,0.9848578609235492,7,28,6.898025035858154,11.523416519165039,24
raua,-0.7412602305412292,0.9843412555278448,8,-1,8.86603832244873,9.055074691772461,93
pakk,-0.7406050562858582,0.9847660790762932,0,-1,8.19998550415039,11.637287139892578,45
